date,city,weather_desc,temp_min_c,temp_max_c,humidity_pct,wind_kph,precip_mm,precip_prob,alerts,events
2021-09-14,"Constantine, DZ",cloudy,6.2,10.1,91.0,5.0,0.0,0.074,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Fort Napoleonshire vs Rock Hill', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-09-15,"Constantine, DZ",sunny,20.2,27.2,68.0,18.0,0.0,0.097,,[]
2021-09-16,"Constantine, DZ",sunny,24.7,31.8,50.0,20.0,0.0,0.009,,[]
2021-09-17,"Constantine, DZ",sunny,6.4,16.6,85.0,14.0,0.0,0.007,,"[{'start_time_local': '', 'event_type': 'tech_news', 'title': 'University AI Seminar', 'description': 'Technology updates.', 'channel_focus': 'all', 'tags': 'tech|events'}, {'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Botsfordbury vs Malloryhaven', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-09-18,"Constantine, DZ",sunny,10.5,14.0,74.0,25.0,0.0,0.029,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — South Fidel vs Fort Rolando', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-09-19,"Constantine, DZ",sunny,22.5,29.5,53.0,17.0,0.0,0.08,,[]
2021-09-20,"Constantine, DZ",sunny,18.7,24.5,65.0,2.0,0.0,0.185,,[]
2021-09-21,"Constantine, DZ",cloudy,5.2,8.6,95.0,2.0,0.0,0.071,,"[{'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — Erdmanfort vs East Eladiohaven', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-09-22,"Constantine, DZ",light_rain,16.8,24.8,69.0,10.0,24.3,0.142,,[]
2021-09-23,"Constantine, DZ",sunny,23.8,33.4,61.0,20.0,0.0,0.049,,"[{'start_time_local': '08:55', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Civic engagement.', 'channel_focus': 'pickup', 'tags': 'community|city'}, {'start_time_local': '18:05', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Macro commentary.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2021-09-24,"Constantine, DZ",light_rain,8.4,19.9,78.0,2.0,1.2,0.237,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — East Vivienshire vs Jimmieborough', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-09-25,"Constantine, DZ",cloudy,2.3,12.4,91.0,8.0,0.0,0.065,,[]
2021-09-26,"Constantine, DZ",sunny,22.9,30.1,61.0,24.0,0.0,0.0,,[]
2021-09-27,"Constantine, DZ",sunny,20.7,29.5,61.0,15.0,0.0,0.0,,[]
2021-09-28,"Constantine, DZ",cloudy,3.9,15.2,92.0,16.0,0.0,0.1,,[]
2021-09-29,"Constantine, DZ",sunny,8.7,23.1,81.0,25.0,0.0,0.269,,[]
2021-09-30,"Constantine, DZ",sunny,20.8,33.8,44.0,15.0,0.0,0.164,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'lawful Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}]"
2021-10-01,"Constantine, DZ",sunny,13.5,19.6,66.0,11.0,0.0,0.249,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Port Flossiebury vs New Wandaborough', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-10-02,"Constantine, DZ",sunny,15.5,18.6,73.0,3.0,0.0,0.182,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Skokie vs Veumcester', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-10-03,"Constantine, DZ",light_rain,13.7,23.3,70.0,5.0,8.6,0.245,,[]
2021-10-04,"Constantine, DZ",light_rain,15.3,25.2,65.0,12.0,13.5,0.1,,[]
2021-10-05,"Constantine, DZ",sunny,21.4,28.9,60.0,20.0,0.0,0.092,,[]
2021-10-06,"Constantine, DZ",light_rain,23.4,27.9,61.0,8.0,1.3,0.265,,[]
2021-10-07,"Constantine, DZ",light_rain,19.8,28.0,58.0,14.0,15.8,0.231,,[]
2021-10-08,"Constantine, DZ",sunny,24.2,32.2,51.0,7.0,0.0,0.12,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Port Piper vs Bergnaumcester', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-10-09,"Constantine, DZ",sunny,22.0,33.7,56.0,11.0,0.0,0.291,,[]
2021-10-10,"Constantine, DZ",cloudy,3.8,11.1,92.0,16.0,0.0,0.171,,[]
2021-10-11,"Constantine, DZ",light_rain,10.7,20.5,70.0,14.0,16.8,0.221,,"[{'start_time_local': '19:18', 'event_type': 'traffic_disruption', 'title': 'Transit Schedule Adjustment', 'description': 'Minor traffic impact.', 'channel_focus': 'delivery', 'tags': 'traffic|transport'}]"
2021-10-12,"Constantine, DZ",sunny,25.2,35.5,61.0,16.0,0.0,0.136,,[]
2021-10-13,"Constantine, DZ",light_rain,11.9,21.0,66.0,24.0,2.2,0.133,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Battle Creek vs Mesquite', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-10-14,"Constantine, DZ",sunny,6.4,13.1,77.0,24.0,0.0,0.254,,[]
2021-10-15,"Constantine, DZ",sunny,14.9,24.1,76.0,13.0,0.0,0.151,,"[{'start_time_local': '00:03', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Local enterprise meetup.', 'channel_focus': 'pickup', 'tags': 'economy|business'}, {'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Mullermouth vs Boca Raton', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-10-16,"Constantine, DZ",rain,19.1,31.3,66.0,18.0,40.4,0.153,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Lehi vs Hoover', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-10-17,"Constantine, DZ",sunny,7.8,15.1,70.0,18.0,0.0,0.159,,[]
2021-10-18,"Constantine, DZ",sunny,5.6,16.6,78.0,11.0,0.0,0.22,,[]
2021-10-19,"Constantine, DZ",light_rain,22.3,32.4,35.0,27.0,27.9,0.306,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Routine policy update.', 'channel_focus': 'delivery', 'tags': 'politics|civics'}]"
2021-10-20,"Constantine, DZ",sunny,16.0,25.4,62.0,10.0,0.0,0.231,,[]
2021-10-21,"Constantine, DZ",sunny,6.1,12.0,76.0,27.0,0.0,0.093,,[]
2021-10-22,"Constantine, DZ",sunny,15.0,26.4,63.0,8.0,0.0,0.173,,"[{'start_time_local': '', 'event_type': 'celebrity', 'title': 'Influencer Pop-Up Shop', 'description': 'Cultural release.', 'channel_focus': 'delivery', 'tags': 'entertainment|culture'}]"
2021-10-23,"Constantine, DZ",sunny,22.6,32.1,42.0,15.0,0.0,0.101,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Civic engagement.', 'channel_focus': 'delivery', 'tags': 'community|city'}, {'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Milford vs White Plains', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-10-24,"Constantine, DZ",light_rain,8.9,16.1,72.0,33.0,14.1,0.134,,[]
2021-10-25,"Constantine, DZ",cloudy,4.7,15.2,88.0,20.0,0.0,0.143,,[]
2021-10-26,"Constantine, DZ",sunny,21.5,27.5,52.0,16.0,0.0,0.228,,[]
2021-10-27,"Constantine, DZ",sunny,23.0,26.7,56.0,16.0,0.0,0.229,,[]
2021-10-28,"Constantine, DZ",cloudy,7.1,14.1,95.0,36.0,0.0,0.169,,[]
2021-10-29,"Constantine, DZ",light_rain,10.7,16.5,76.0,13.0,10.7,0.311,,[]
2021-10-30,"Constantine, DZ",sunny,22.0,31.2,57.0,25.0,0.0,0.248,,[]
2021-10-31,"Constantine, DZ",sunny,17.3,25.4,65.0,6.0,0.0,0.33,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Minor price signal.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2021-11-01,"Constantine, DZ",sunny,10.7,22.0,79.0,13.0,0.0,0.432,,"[{'start_time_local': '18:21', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Local enterprise meetup.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2021-11-02,"Constantine, DZ",sunny,11.2,19.4,69.0,21.0,0.0,0.342,,"[{'start_time_local': '06:07', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Macro commentary.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2021-11-03,"Constantine, DZ",light_rain,10.7,20.1,45.0,11.0,19.1,0.356,,[]
2021-11-04,"Constantine, DZ",sunny,19.1,22.9,60.0,15.0,0.0,0.258,,[]
2021-11-05,"Constantine, DZ",sunny,17.0,26.9,64.0,14.0,0.0,0.33,,"[{'start_time_local': '20:00', 'event_type': 'football_final', 'title': 'kooky Derby — West Chanelletown vs West Liaberg', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-11-06,"Constantine, DZ",sunny,21.7,31.8,65.0,11.0,0.0,0.371,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Rohnert Park vs Rosenbaumville', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-11-07,"Constantine, DZ",sunny,23.7,27.5,54.0,8.0,0.0,0.427,,[]
2021-11-08,"Constantine, DZ",light_rain,23.7,34.4,52.0,14.0,21.6,0.323,,[]
2021-11-09,"Constantine, DZ",sunny,27.2,33.5,38.0,14.0,0.0,0.234,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'empty Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}, {'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — East Imogene vs Huelston', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-11-10,"Constantine, DZ",light_rain,3.7,14.9,95.0,16.0,12.0,0.169,,[]
2021-11-11,"Constantine, DZ",light_rain,9.7,22.8,70.0,24.0,4.2,0.25,,[]
2021-11-12,"Constantine, DZ",light_rain,25.0,37.5,50.0,13.0,7.2,0.154,,"[{'start_time_local': '', 'event_type': 'traffic_disruption', 'title': 'Temporary Lane Closures', 'description': 'Routine maintenance.', 'channel_focus': 'all', 'tags': 'traffic|transport'}, {'start_time_local': '', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Art initiative.', 'channel_focus': 'all', 'tags': 'community|city'}, {'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Huntington Park vs Christophermouth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-11-13,"Constantine, DZ",sunny,12.4,21.0,62.0,11.0,0.0,0.366,,[]
2021-11-14,"Constantine, DZ",cloudy,2.7,16.2,91.0,11.0,0.0,0.261,,[]
2021-11-15,"Constantine, DZ",sunny,17.2,28.4,75.0,18.0,0.0,0.292,,[]
2021-11-16,"Constantine, DZ",sunny,22.9,30.4,56.0,17.0,0.0,0.233,,[]
2021-11-17,"Constantine, DZ",cloudy,8.5,13.2,89.0,17.0,0.0,0.362,,[]
2021-11-18,"Constantine, DZ",sunny,7.3,17.3,81.0,18.0,0.0,0.344,,[]
2021-11-19,"Constantine, DZ",sunny,21.6,36.8,48.0,10.0,0.0,0.431,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — East Martinaworth vs South Christopmouth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-11-20,"Constantine, DZ",sunny,16.8,30.3,60.0,18.0,0.0,0.28,,[]
2021-11-21,"Constantine, DZ",light_rain,0.7,11.4,94.0,9.0,10.6,0.326,,[]
2021-11-22,"Constantine, DZ",sunny,16.0,23.5,66.0,12.0,0.0,0.268,,"[{'start_time_local': '16:47', 'event_type': 'tech_news', 'title': 'University AI Seminar', 'description': 'Academic talk.', 'channel_focus': 'delivery', 'tags': 'tech|events'}]"
2021-11-23,"Constantine, DZ",sunny,25.7,33.1,57.0,12.0,0.0,0.265,,[]
2021-11-24,"Constantine, DZ",cloudy,8.4,16.7,87.0,30.0,0.0,0.231,,"[{'start_time_local': '20:00', 'event_type': 'football_final', 'title': 'jumbo Derby — East Fredaburgh vs Cummingsworth', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-11-25,"Constantine, DZ",cloudy,6.3,10.1,94.0,28.0,0.0,0.274,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Macro commentary.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2021-11-26,"Constantine, DZ",light_rain,23.8,30.1,58.0,16.0,14.1,0.369,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — New Euniceport vs North Samanthashire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-11-27,"Constantine, DZ",light_rain,19.5,30.3,51.0,12.0,10.0,0.296,,"[{'start_time_local': '17:30', 'event_type': 'football_final', 'title': 'tangible Derby — Rosaleecester vs Lake Elna', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-11-28,"Constantine, DZ",sunny,2.1,13.3,84.0,14.0,0.0,0.579,,[]
2021-11-29,"Constantine, DZ",sunny,7.4,20.6,83.0,18.0,0.0,0.181,,[]
2021-11-30,"Constantine, DZ",sunny,20.8,32.4,51.0,9.0,0.0,0.225,,[]
2021-12-01,"Constantine, DZ",light_rain,11.0,17.2,71.0,15.0,11.3,0.561,,[]
2021-12-02,"Constantine, DZ",sunny,11.2,21.1,73.0,14.0,0.0,0.438,,[]
2021-12-03,"Constantine, DZ",sunny,11.8,23.6,61.0,14.0,0.0,0.509,,"[{'start_time_local': '', 'event_type': 'celebrity', 'title': 'Influencer Pop-Up Shop', 'description': 'Entertainment headline.', 'channel_focus': 'delivery', 'tags': 'entertainment|culture'}, {'start_time_local': '20:00', 'event_type': 'football_final', 'title': 'cavernous Derby — East Agustinchester vs North Cory', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-12-04,"Constantine, DZ",sunny,17.7,25.4,60.0,15.0,0.0,0.455,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Hettingerhaven vs South Dorthyfort', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-12-05,"Constantine, DZ",sunny,15.2,25.4,69.0,14.0,0.0,0.397,,"[{'start_time_local': '11:45', 'event_type': 'tech_news', 'title': 'Regional Tech Meetup', 'description': 'Infrastructure upgrade.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2021-12-06,"Constantine, DZ",sunny,19.9,30.6,57.0,2.0,0.0,0.294,,"[{'start_time_local': '22:09', 'event_type': 'tech_news', 'title': 'University AI Seminar', 'description': 'Academic talk.', 'channel_focus': 'pickup', 'tags': 'tech|events'}]"
2021-12-07,"Constantine, DZ",light_rain,20.8,31.1,52.0,15.0,1.6,0.316,,[]
2021-12-08,"Constantine, DZ",sunny,21.8,31.1,44.0,8.0,0.0,0.332,,[]
2021-12-09,"Constantine, DZ",sunny,24.5,36.0,47.0,8.0,0.0,0.405,,"[{'start_time_local': '', 'event_type': 'traffic_disruption', 'title': 'Temporary Lane Closures', 'description': 'Minor traffic impact.', 'channel_focus': 'delivery', 'tags': 'traffic|transport'}]"
2021-12-10,"Constantine, DZ",light_rain,5.9,9.4,95.0,7.0,25.3,0.257,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Windlerport vs North Isadorecester', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-12-11,"Constantine, DZ",light_rain,13.4,20.8,81.0,11.0,6.0,0.355,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — New Willa vs Fort Nelle', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-12-12,"Constantine, DZ",light_rain,22.0,31.8,31.0,2.0,19.0,0.34,,[]
2021-12-13,"Constantine, DZ",light_rain,11.8,23.8,80.0,20.0,4.0,0.368,,[]
2021-12-14,"Constantine, DZ",cloudy,2.9,14.2,90.0,25.0,0.0,0.373,,[]
2021-12-15,"Constantine, DZ",light_rain,17.1,27.6,63.0,12.0,9.3,0.413,,[]
2021-12-16,"Constantine, DZ",rain,26.1,34.2,73.0,19.0,30.8,0.417,,[]
2021-12-17,"Constantine, DZ",cloudy,5.4,15.0,95.0,21.0,0.0,0.475,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — West Gavin vs West Elsiefield', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-12-18,"Constantine, DZ",sunny,4.6,19.9,73.0,12.0,0.0,0.364,,"[{'start_time_local': '15:00', 'event_type': 'football_final', 'title': 'far-off Derby — Boulder vs Fort Amaliastead', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-12-19,"Constantine, DZ",light_rain,24.3,31.2,59.0,16.0,16.6,0.483,,[]
2021-12-20,"Constantine, DZ",light_rain,16.4,27.6,79.0,8.0,11.0,0.432,,[]
2021-12-21,"Constantine, DZ",light_rain,2.8,8.6,95.0,10.0,21.7,0.424,,[]
2021-12-22,"Constantine, DZ",sunny,15.4,25.1,67.0,16.0,0.0,0.511,,[]
2021-12-23,"Constantine, DZ",sunny,21.2,34.0,63.0,2.0,0.0,0.269,,[]
2021-12-24,"Constantine, DZ",cloudy,10.4,17.9,88.0,11.0,0.0,0.423,,[]
2021-12-25,"Constantine, DZ",cloudy,1.3,11.7,95.0,26.0,0.0,0.355,,"[{'start_time_local': '21:00', 'event_type': 'football_final', 'title': 'sure-footed Derby — Port Marguerite vs Dixieworth', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}, {'start_time_local': '22:32', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Administrative matters.', 'channel_focus': 'all', 'tags': 'politics|civics'}]"
2021-12-26,"Constantine, DZ",sunny,23.0,29.3,67.0,14.0,0.0,0.379,,[]
2021-12-27,"Constantine, DZ",sunny,22.5,32.2,49.0,5.0,0.0,0.396,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'gracious Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}]"
2021-12-28,"Constantine, DZ",light_rain,2.0,11.9,95.0,18.0,13.6,0.383,,[]
2021-12-29,"Constantine, DZ",cloudy,11.5,21.0,87.0,7.0,0.0,0.277,,"[{'start_time_local': '02:56', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Facilities upgrade.', 'channel_focus': 'all', 'tags': 'community|city'}]"
2021-12-30,"Constantine, DZ",sunny,25.7,32.0,52.0,5.0,0.0,0.332,,[]
2021-12-31,"Constantine, DZ",light_rain,14.9,23.4,75.0,14.0,2.6,0.343,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — South Karine vs Odessabury', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}, {'start_time_local': '23:59', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Routine policy update.', 'channel_focus': 'delivery', 'tags': 'politics|civics'}]"
